artifact,page_rank
org.glassfish.external:trilead-ssh2-repackaged:3.1-b15,0.3001355
org.glassfish.external:dbschema-repackaged:3.1-b06,0.3001355
org.glassfish.external:schema2beans-repackaged:3.1-b06,0.3001355
org.glassfish.external:antlr-repackaged:3.1-b06,0.3001355
org.apache.geronimo.framework:geronimo-management:2.2,0.300042
org.glassfish.branding:branding:3.1-b14,0.2999825
org.glassfish.jdbc:templates:3.0-b73,0.2999655
org.glassfish:osgi-http:3.0-b73,0.2999655
org.springframework:spring-webmvc:1.2.5,0.29994
org.springframework:spring-dao:1.2.5,0.29994
org.glassfish.ejb:ejb-timer-service-app:3.0-b64,0.29994
javax.media:jai-core:1.1.3,0.299855
com.google.api.client:google-api-client-http:1.0.9-alpha,0.2998125
com.google.api.client:google-api-client-util:1.0.9-alpha,0.2998125
com.sun.enterprise:config-types:1.0.72,0.2996935
org.glassfish.persistence:persistence-common:3.1.1-b02,0.299566
org.jvnet.hudson.dtkit:dtkit-default-junit:0.9,0.2995405
org.glassfish.persistence:persistence-common:3.1.1-b05,0.299532
org.glassfish.persistence:persistence-common:3.1.1-b11,0.299532
org.apache.tika:tika-core:0.8,0.299498
org.glassfish.packager:glassfish-hk2:3.1-b30,0.299447
org.glassfish.packager:glassfish-hk2:3.1-b31,0.2994385
org.springframework:spring-dao:2.0.8,0.2994215
org.glassfish.packager:glassfish-hk2:3.1-b17,0.2993705
org.glassfish.orb:orb-connector:3.0-b60,0.2993365
org.glassfish.packager:glassfish-hk2:3.1-b16,0.299328
org.glassfish.packager:glassfish-hk2:3.1-b12,0.299311
org.apache.maven.doxia:doxia-sink-api:1.0-alpha-8,0.299311
org.ow2.jonas:jonas-deployment:5.2.3,0.299175
org.apache.servicemix:servicemix-shared:2010.01,0.299175
org.glassfish.hk2.external:cglib:2.1.8,0.299175
org.glassfish.admin:config-api:3.1-b37,0.299175
sk.seges.corpis:corpis-invoice-domain-model:1.2.2,0.299175
org.jboss.deployers:jboss-deployers-structure-spi:2.0.0.CR4,0.299175
org.jboss.cl:jboss-classloader:2.0.0.CR5,0.299175
org.jboss.errai.reflections:reflections:2.0.Beta2,0.299175
org.apache.geronimo.modules:geronimo-service-builder:1.2-beta,0.299175
org.fusesource.hawtdispatch:hawtdispatch:1.11,0.299175
org.seleniumhq.selenium:selenium-api:2.3.1,0.299175
org.seleniumhq.selenium:selenium-remote-driver:2.3.1,0.299175
org.codehaus.plexus:plexus-ant-factory:1.0-alpha-1,0.299175
org.ow2.util:util-plan-deployer:1.0.23,0.299175
net.liftweb:lift-proto_2.8.1:2.4-M3,0.299175
com.mogwee:mogwee-executors:1.1.0,0.299175
com.force.api:force-metadata-api:22.0.0,0.299175
com.cedarsoft.commons:struct:1.4.0,0.299175
com.netflix.curator:curator-client:1.1.4,0.299175
org.wikbook:wikbook.codesource:0.9.10,0.299175
org.ow2.jonas:jonas-deployment:5.3.0-M6,0.299175
org.jclouds.common:aws-common:1.5.4,0.299175
org.eclipse.jetty:jetty-security:8.0.1.v20110908,0.299175
org.glassfish.gmbal:gmbal:3.0.0-b005,0.299175
net.databinder:dispatch-futures_2.8.0:0.8.9,0.299175
org.jclouds.provider:cloudloadbalancers-us:1.1.0,0.299175
org.scalaz:scalaz-effect_2.9.2:7.0.0-M5,0.299175
org.glassfish.common:common-util:3.0-Prelude-Embedded-m2,0.299175
org.glassfish:javax.xml.stream:3.0-Prelude-Embedded-m2,0.299175
com.mysema.querydsl:querydsl-core:1.3.6,0.299175
org.wikbook:wikbook.codesource:0.9.20,0.299175
org.jomc.logging:jomc-logging-api:1.0,0.299175
org.apache.tuscany.sca:tuscany-common-java:2.0,0.299175
com.ning:compress-lzf:0.9.6,0.299175
org.glassfish:javax.servlet:3.0.1-b14,0.299175
org.ow2.util:util-plan-deployer:1.0.35,0.299175
org.jbpm:jbpm-flow:5.2.4.Final,0.299175
org.ops4j.pax.swissbox:pax-swissbox-lifecycle:1.5.0,0.299175
org.jclouds:jclouds-core:1.0-beta-9b,0.299175
org.jdtaus.core:jdtaus-core-schemas:1.9,0.299175
org.jdtaus.banking:jdtaus-banking-schemas:1.9,0.299175
org.ow2.mind:idl-frontend:2.0-alpha1,0.299175
de.huxhorn.lilith:de.huxhorn.lilith.sender:0.9.40,0.299175
org.netbeans.api:org-openide-util-lookup:RELEASE70,0.299175
com.github.widebase:widebase-stream-codec_2.9.1:0.2.0,0.299175
com.github.widebase:widebase-io-column_2.9.1:0.1.0,0.299175
org.sonatype.sisu:sisu-xmlrpc-client:1.0.0,0.299175
dk.eobjects.metamodel:MetaModel-testware:1.1,0.299175
org.apache.tomcat:tomcat-juli:7.0.29,0.299175
org.ow2.util:util-plan-deployer:1.0.21,0.299175
org.glassfish.external:management-api:3.0.0-b007,0.299175
net.databinder:dispatch-futures_2.9.0:0.8.9,0.299175
org.apache.tuscany.sca:tuscany-databinding-jaxb:2.0-M5,0.299141
org.apache.tuscany.sca:tuscany-interface-java-jaxws:2.0-M5,0.299141
org.glassfish.admin:monitoring-core:3.0-b74b,0.2991325
org.ow2.util:util-event-impl:1.0.19,0.299073
com.lowagie:itext:2.1.2,0.2990645
com.sun.grizzly:grizzly-framework:1.9.29,0.2990475
org.glassfish.external:schema2beans-repackaged:3.1.1-b07,0.299039
org.glassfish.packager:glassfish-common-tmp:3.1.1-b07,0.299039
org.seleniumhq.selenium:selenium-remote-driver:2.15.0,0.299039
net.java.dev.jna:jna:3.3.0,0.299039
org.glassfish.common:internal-api:3.0,0.2990305
com.sun.grizzly:grizzly-framework:1.9.34,0.299022
org.eclipse.jetty:jetty-xml:7.2.1.v20101111,0.298988
org.apache.openejb:javaee-api:6.0-2,0.298903
org.apache.maven:maven-plugin-api:2.0.5,0.298818
org.apache.camel:camel-spring:2.7.2,0.298818
org.ow2.util:util-jmx-api:1.0.15,0.2988095
org.apache.struts:struts2-core:2.2.1,0.29875
org.sonatype.sisu:sisu-locks:0.0.1,0.298665
org.mortbay.jetty:jetty-sslengine:6.1.14,0.2986225
org.geotools:gt-referencing:2.7.1,0.2986225
org.eclipse.tycho:sisu-equinox-api:0.14.1,0.2986225
org.eclipse.tycho:org.eclipse.tycho.embedder.shared:0.14.1,0.2986225
org.ow2.util:util-plan-schemas:1.0.17,0.29858
org.springframework:spring-web:3.0.1.RELEASE,0.2985035
org.glassfish.external:trilead-ssh2-repackaged:3.1.1-b02,0.2984695
org.apache.geronimo.framework:geronimo-naming:2.2,0.298444
org.glassfish.admingui:console-jms-plugin-help:3.0-b08,0.298427
com.sun.grizzly:grizzly-rcm:1.9.30,0.29841
com.sun.grizzly:grizzly-portunif:1.9.30,0.29841
org.glassfish.jdbc:templates:3.1.1-b10,0.2982825
org.ow2.util:util-event-impl:1.0.17,0.2981975
org.glassfish.grizzly:grizzly-http:2.3-beta8,0.2981635
org.glassfish.grizzly:grizzly-rcm:2.3-beta8,0.2981635
org.glassfish.external:trilead-ssh2-repackaged:3.2-b03,0.2981125
org.glassfish:osgi-javaee-base:3.1-b35,0.2981125
org.glassfish:osgi-javaee-base:3.2-b01,0.2981125
org.apache.maven:maven-model:3.0.2,0.2980615
net.israfil.foundation:israfil-foundation-core-jdk1.4:0.9.10,0.298053
org.glassfish.admin:admin-cli:3.0-b61,0.298053
org.glassfish.appclient.server:appclient-connector:3.0-b73,0.2980275
org.codehaus.jackson:jackson-xc:1.5.5,0.298019
com.sun.enterprise:config:1.0.30,0.297968
com.sun.enterprise:auto-depends:1.0.30,0.297968
org.apache.geronimo.framework:geronimo-interceptor:2.1.4,0.2979425
org.glassfish:javax.servlet.jsp:3.1.1-b01,0.2979255
org.glassfish:osgi-javaee-base:3.1-b31,0.297917
org.glassfish:osgi-javaee-base:3.1-b30,0.297917
org.ow2.util:util-execution:1.0.35,0.2977555
org.apache.cxf:cxf-rt-databinding-jaxb:2.6.3,0.297747
it.tidalwave.thesefoolishthings:it-tidalwave-eventbus:1.0.1,0.29773
com.sun.jersey:jersey-bundle:1.1.5,0.297713
org.glassfish:javax.enterprise.deploy:3.1-b17,0.297713
org.ow2.jonas:jonas-bootstrap-loader:5.2.0-RC1,0.2977045
org.apache.geronimo.framework:geronimo-service-builder:2.2,0.2976025
org.glassfish.jdbc:templates:3.1-b31,0.2975175
org.glassfish.cluster:cluster-admin:3.1-b31,0.2975175
org.glassfish.jdbc:templates:3.1-b30,0.2975175
org.glassfish.cluster:cluster-admin:3.1-b30,0.2975175
org.glassfish.external:dbschema-repackaged:3.0-b63,0.297509
org.glassfish.external:schema2beans-repackaged:3.0-b63,0.297509
org.apache.geronimo.schema:geronimo-schema-j2ee_1.4:1.2,0.2974835
org.glassfish:javax.transaction:3.1.1,0.297475
net.liftweb:lift-common_2.7.7:2.2-RC1,0.297475
org.glassfish.jdbc:templates:3.1.1-b01,0.2974665
org.glassfish.cluster:cluster-admin:3.1.1-b01,0.2974665
com.sun.grizzly:grizzly-framework:1.9.8,0.297458
com.sun.grizzly:grizzly-rcm:1.9.8,0.297458
com.sun.grizzly:grizzly-portunif:1.9.8,0.297458
org.apache.maven.release:maven-release-manager:1.0-alpha-3,0.297458
org.glassfish.jdbc:templates:3.1-b40,0.297458
org.glassfish.cluster:cluster-admin:3.1-b40,0.297458
activeio:activeio:2.0-r118,0.2973475
org.codehaus.redback:redback-policy:1.2,0.2973475
org.codehaus.redback:redback-keys-jdo:1.2,0.2973475
org.ow2.util:util-archive-api:1.0.27,0.297305
org.glassfish.packager:glassfish-hk2:3.0-b74,0.2972455
org.sonatype.jsecurity:security-xml-realm:1.0.0,0.29722
org.kuali.db.ojb:db-ojb:1.0.4-patch8,0.29722
org.jclouds:jclouds-compute:1.4.0,0.2972115
org.glassfish.admingui:console-common-help:3.0-b08,0.297169
org.ow2.bundles:ow2-util-ee-metadata-war-api:1.0.27,0.297135
org.jmock:jmock:2.5.1,0.297101
org.apache.cxf:cxf-rt-databinding-jaxb:2.4.1,0.2970755
org.glassfish.cluster:cluster-ssh:3.1-b06,0.297033
org.apache.struts:struts-core:1.3.10,0.297033
org.apache.cxf:cxf-tools-validator:2.1.2,0.296999
org.glassfish:javax.mail:3.0-b71,0.2969565
org.eclipse.jetty:jetty-servlet:8.0.0.RC0,0.296948
org.glassfish:javax.ejb:3.0-b72,0.296914
org.seleniumhq.selenium:selenium-remote-client:2.0a7,0.2968375
org.eclipse.jetty:jetty-webapp:7.6.0.v20120127,0.296795
com.fasterxml.jackson.core:jackson-core:2.1.0,0.296795
org.glassfish.admin:config-api:3.0-b70,0.2967865
org.glassfish.transaction:transaction-internal-api:3.1-b07,0.2967185
org.glassfish.ejb:ejb-timer-service-app:3.0-b74a,0.2966505
com.sun.enterprise:osgi-adapter:1.0.71,0.29654
org.glassfish.jersey.core:jersey-server:2.0-m11,0.2965315
org.glassfish.common:amx-core:3.0-b60,0.2964295
com.sun.enterprise:hk2:1.0.32,0.2964295
org.glassfish.common:glassfish-api:3.1-b13,0.2964295
org.xwiki.commons:xwiki-commons-text:4.3-milestone-2,0.29637
org.apache.portals.pluto:pluto-container:2.0.3,0.2963615
org.glassfish:javax.servlet.jsp:3.0-b64,0.2963615
org.glassfish.transaction:transaction-internal-api:3.1-b11,0.296302
org.ow2.spec.ee:ow2-ejb-3.0-spec:1.0.3,0.296234
org.glassfish.connectors:connectors-inbound-runtime:3.1-b06,0.2962255
org.apache.cxf:cxf-api:2.2.6,0.296132
org.glassfish.packager:glassfish-hk2:3.0.1-b20,0.2960725
org.ow2.bundles:ow2-util-ee-deploy-api:1.0.19,0.2960215
mx4j:mx4j-tools:3.0.1,0.2959705
org.glassfish.packager:glassfish-hk2:3.1-b32,0.295911
org.glassfish:javax.ejb:3.0.1-b08,0.295911
org.glassfish.common:glassfish-mbeanserver:3.1.1-b10,0.2958175
org.glassfish.common:stats77:3.0.1-b16,0.295792
org.ops4j.pax.swissbox:pax-swissbox-lifecycle:1.1.0,0.2957835
net.java.dev.jna:jna:3.0.3-patch-1,0.2957325
com.sun.corba:glassfish-corba-newtimer:3.0.0-b041,0.2957325
org.eclipse.xpand:org.eclipse.xtend:2.0.0,0.2957155
org.apache.wicket:wicket:6.3.0,0.295707
org.apache.wicket:wicket:1.5.9,0.295707
org.neo4j:neo4j-kernel:1.8.M06,0.295707
org.apache.maven:maven-repository-metadata:2.0,0.2956985
org.glassfish.external:dbschema-repackaged:3.0-b74a,0.295622
org.glassfish.external:schema2beans-repackaged:3.0-b74a,0.295622
org.glassfish:javax.servlet.jsp:3.0-b74a,0.2955965
com.mysema.querydsl:querydsl-core:1.8.2,0.2955965
org.springframework:spring-jdbc:4.0.0.RC2,0.2955965
org.seleniumhq.selenium:selenium-remote-driver:2.4.0,0.2955965
org.openl:org.openl.grammars:5.8.1,0.2955965
org.codehaus.redback:redback-policy:1.2.6,0.2955625
net.java.dev.activeobjects:activeobjects:0.9.21,0.2955625
org.glassfish.admin:monitoring-core:3.1.1-b05,0.2955625
org.glassfish.packager:glassfish-jta:3.1.1-b05,0.2955625
net.stickycode:sticky-stereotype:1.17,0.2955625
org.eclipse.jetty.orbit:javax.mail.glassfish:1.4.1.v201005082020,0.2955625
org.eclipse.jetty.orbit:javax.transaction:1.1.1.v201105210645,0.2955625
org.mule.transports:mule-transport-tcp:1.4.1,0.2955625
org.codehaus.redback:redback-policy:1.3-M2,0.2955625
com.proofpoint.platform:testing:0.56,0.2955625
javax.media:jai_core:1.1.2_01,0.2955625
org.jboss.bpm:gwt-console-rpc:2.3.8.Final,0.2955625
org.codehaus.plexus:plexus-interpolation:1.2,0.2955625
org.ow2.carol.cmi:cmi-core-common:2.0-RC4,0.2955625
org.ow2.util:util-plan-repository-api:1.0.37,0.2955625
org.ow2.util:util-plan-deployer:1.0.37,0.2955625
org.xwiki.rendering:xwiki-rendering-syntax-wikimodel:3.5,0.2955625
org.xwiki.rendering:xwiki-rendering-syntax-wikimodel:4.0.1,0.2955625
org.specs2:specs2-scalaz-core_2.9.1:6.0.1,0.2955625
org.jboss.microcontainer:jboss-dependency:2.0.0.CR1,0.2955625
net.liftweb:lift-json-ext_2.9.0:2.4-M2,0.2955625
org.glassfish.admin:monitoring-core:3.1.1-b11,0.2955625
org.glassfish.packager:glassfish-jta:3.1.1-b11,0.2955625
net.liftweb:lift-json-ext_2.9.1:2.4-M5,0.2955625
org.jboss.microcontainer:jboss-dependency:2.0.3.GA,0.2955625
com.sun.enterprise:hk2:0.3.54,0.2955625
org.glassfish.common:internal-api:3.0-b46,0.2955625
org.glassfish:javax.mail:3.0-b46,0.2955625
net.sourceforge.jadex:jadex-kernel-base:2.0-rc10,0.2955625
com.oracle:ojdbc14:10.2.0.3,0.2955625
org.sonatype.security:security-model:2.2.1,0.2955625
org.jboss.test-harness:jboss-test-harness-api:1.1.0-CR4,0.2955625
org.uncommons.maths:uncommons-maths:1.2.2,0.2955625
org.glassfish.hk2:hk2-utils:2.1.16,0.2955625
org.glassfish.hk2:class-model:2.1.16,0.2955625
org.codehaus.jackson:jackson-core-asl:1.9.1,0.2955625
org.glassfish.jdbc:templates:3.1.1-b02,0.2955625
org.glassfish:osgi-javaee-base:3.1.1-b02,0.2955625
org.atmosphere:atmosphere-runtime:0.7,0.2955625
org.ow2.petals:petals-jmx-api:1.2.3,0.2955625
com.proofpoint.platform:testing:0.57,0.2955625
org.glassfish.admin:config-api:3.0.1-b20,0.2955625
com.mysema.querydsl:querydsl-core:2.1.0-beta3,0.295554
org.glassfish.transaction:transaction-internal-api:3.1-b25,0.2955115
org.glassfish.transaction:transaction-internal-api:3.0-b70,0.2954775
org.ow2.util:util-ee-deploy-impl:1.0.21,0.2954435
org.hibernate:ejb3-persistence:1.0.1.GA,0.295367
org.ow2.jonas:jonas-commons:5.3.0-RC1,0.295316
org.odftoolkit:odfdom-java:0.8.7,0.2952905
org.glassfish.packager:glassfish-hk2:3.0-b61,0.295265
org.glassfish.common:amx-j2ee:3.1.1-b02,0.2952565
org.apache.ant:ant-launcher:1.8.0,0.295214
org.glassfish:javax.servlet.jsp:3.0-b72,0.295197
org.glassfish:javax.servlet.jsp:3.1-b10,0.295197
org.glassfish.persistence:persistence-common:3.0.1-b08,0.2951545
org.glassfish.external:dbschema-repackaged:3.0.1-b08,0.2951545
org.glassfish.external:schema2beans-repackaged:3.0.1-b08,0.2951545
org.glassfish.ejb:ejb-timer-service-app:3.0.1-b08,0.2951545
org.apache.woden:woden-impl-commons:1.0M9,0.295146
org.glassfish:mq-distribution:4.4.2-001,0.295078
org.glassfish.admin:admin-cli:3.0-b74,0.295078
org.glassfish.persistence:persistence-common:3.1-b12,0.2950695
org.glassfish.external:dbschema-repackaged:3.1-b12,0.2950695
org.glassfish.external:schema2beans-repackaged:3.1-b12,0.2950695
org.glassfish.ejb:ejb-timer-service-app:3.1-b12,0.2950695
org.glassfish.persistence:persistence-common:3.0-b74,0.2950695
org.glassfish.external:dbschema-repackaged:3.0-b74,0.2950695
org.glassfish.external:schema2beans-repackaged:3.0-b74,0.2950695
org.glassfish.ejb:ejb-timer-service-app:3.0-b74,0.2950695
org.glassfish:mq-distribution:4.5-021,0.295061
org.glassfish:mq-distribution:4.5-019,0.295061
org.glassfish:mq-distribution:4.5.1-003,0.295061
org.ow2.util:util-event-api:1.0.16,0.295027
org.ow2.util:util-ee-metadata-war-api:1.0.16,0.295027
com.sun.enterprise:hk2-core:1.6.2,0.2949675
org.glassfish.external:dbschema-repackaged:3.1.1-b10,0.2949505
org.glassfish.ejb:ejb-timer-service-app:3.1.1-b10,0.2949505
org.glassfish.external:schema2beans-repackaged:3.1-b31,0.2949335
org.glassfish.ejb:ejb-timer-service-app:3.1-b31,0.2949335
org.glassfish.persistence:persistence-common:3.1-b30,0.2949335
org.glassfish.external:dbschema-repackaged:3.1-b30,0.2949335
org.glassfish.external:schema2beans-repackaged:3.1-b30,0.2949335
org.glassfish.ejb:ejb-timer-service-app:3.1-b30,0.2949335
org.codehaus.openxma:properties:1.0.3,0.294891
com.jcraft:jsch:0.1.44,0.2948315
org.apache.struts:struts2-core:2.1.8.1,0.294789
org.glassfish.common:common-util:3.1.1-b02,0.294772
org.glassfish.external:asm-all-repackaged:3.0.1-b12,0.2947295
org.ow2.util:util-event-api:1.0.18,0.294704
org.ow2.util:util-ee-metadata-war-api:1.0.18,0.294704
org.apache.maven:maven-model:2.2.1,0.294687
org.fusesource.hawtdispatch:hawtdispatch:1.12,0.2946445
org.atmosphere:atmosphere-runtime:1.0.4,0.2946445
org.jboss.security:jboss-negotiation-common:2.2.0.SP1,0.2946275
org.eclipse.equinox:org.eclipse.equinox.registry:3.5.101,0.294602
org.eclipse.ui:org.eclipse.ui.workbench:3.2.1,0.294602
org.apache.wicket:wicket-ioc:6.3.0,0.294602
org.glassfish.common:glassfish-mbeanserver:3.1.1-b01,0.294602
org.glassfish:osgi-javaee-base:3.1.1-b01,0.294602
org.glassfish.orb:orb-connector:3.1-b17,0.2945425
org.glassfish.cluster:cluster-admin:3.1-b17,0.2945425
org.glassfish.orb:orb-connector:3.1-b16,0.294517
org.glassfish.cluster:cluster-admin:3.1-b16,0.294517
org.neodatis.odb:neodatis-odb:1.9.30.687,0.2945
org.netbeans.api:org-openide-util:RELEASE691,0.2944915
org.glassfish.admin:admin-cli:3.0.1-b19,0.2944745
org.apache.poi:poi-ooxml:3.6,0.294466
org.glassfish.admin:config-api:3.1-b31,0.294466
org.glassfish.common:internal-api:3.1-b31,0.294466
org.ow2.util:util-substitution:1.0.33,0.2944235
org.ow2.util:util-xml:1.0.10,0.2944235
org.drools:drools-compiler:5.1.1,0.29433
org.glassfish:javax.management.j2ee:3.1-b35,0.29433
org.glassfish.common:glassfish-mbeanserver:3.2-b01,0.29433
org.glassfish:javax.management.j2ee:3.2-b01,0.29433
org.glassfish.common:glassfish-mbeanserver:3.1-b16,0.2943045
org.glassfish.appclient.server:appclient-server-core:3.1-b16,0.2943045
org.glassfish.deployment:sun-as-jsr88-dm:3.0-b74,0.294279
org.glassfish.common:glassfish-mbeanserver:3.1.1,0.2942705
org.glassfish:javax.management.j2ee:3.1.1,0.2942705
org.jboss.web:jbossweb:7.0.13.Final,0.294228
org.ow2.spec.ee:ow2-jta-1.1-spec:1.0.7,0.294211
org.glassfish.packager:glassfish-hk2:3.0.1-b19,0.294194
org.codehaus.enunciate:enunciate-core-rt:1.21,0.29416
org.glassfish.common:glassfish-mbeanserver:3.1.1-b07,0.294109
org.glassfish:javax.management.j2ee:3.1.1-b07,0.294109
org.glassfish.persistence.cmp:cmp-generator-database:3.1-b15,0.294058
org.codehaus.jackson:jackson-jaxrs:1.5.2,0.2940495
org.codehaus.jackson:jackson-xc:1.5.2,0.2940495
com.sun.grizzly:grizzly-http-servlet:1.9.18-i,0.294041
org.codehaus.enunciate:enunciate-jersey-rt:1.20,0.2939815
org.grails:grails-plugin-i18n:2.0.3,0.293973
org.objectweb.joram:jcup:4.3.28,0.293939
org.glassfish.common:glassfish-api:3.0.1-b07,0.293888
org.ow2.util:util-plan-schemas:1.0.9,0.2938285
com.sun.grizzly:grizzly-config:1.9.18-m,0.2938285
org.glassfish.external:ldapbp-repackaged:3.0.1-b15,0.2938285
org.ow2.cmi:cmi-lb:2.2.2,0.293803
org.ow2.util:util-ee-metadata-war-impl:1.0.18,0.2937605
org.ow2.util:util-ee-metadata-car-api:1.0.18,0.2937605
org.ow2.util:util-ee-metadata-common-impl:1.0.18,0.2937605
org.ow2.util:util-ee-metadata-car-impl:1.0.18,0.2937605
org.ow2.util:util-event-impl:1.0.18,0.2937605
org.ow2.carol:carol:3.0.9,0.293718
org.glassfish:javax.management.j2ee:3.2-b04,0.293684
org.glassfish.common:glassfish-mbeanserver:3.2-b04,0.293684
org.ow2.util:util-i18n:1.0.22,0.2936755
org.apache.rat:apache-rat-core:0.6,0.29365
org.ow2.util:util-pool-impl:1.0.17,0.2936245
org.apache.geronimo.framework:geronimo-deployment:2.2,0.2935735
org.glassfish.common:glassfish-mbeanserver:3.1-b14,0.2935395
org.ow2.util:util-scan-api:1.0.14,0.293531
org.glassfish.common:internal-api:3.0-b64,0.2935055
org.eclipse.jetty:jetty-xml:8.0.0.M2,0.2934885
org.glassfish.common:glassfish-mbeanserver:3.1-b32,0.2934545
org.glassfish:javax.management.j2ee:3.1-b32,0.2934545
com.yammer.metrics:metrics-core:2.1.2,0.293446
org.kuali.rice:rice-core-api:2.0.0-rc4,0.293446
com.sun.jersey:jersey-server:1.9.1,0.293429
org.glassfish:javax.servlet.jsp:3.1-b08,0.2933865
org.glassfish.fighterfish:osgi-jta:1.0.0,0.293378
org.springframework:spring-test:3.0.4.RELEASE,0.2933695
org.glassfish.cluster:cluster-admin:3.1.1-b05,0.293344
org.glassfish.cluster:cluster-admin:3.1.1-b11,0.293344
com.sun.jersey:jersey-core:1.0.3,0.2933355
org.apache.jackrabbit:jackrabbit-core:2.2.8,0.2933355
org.apache.cxf:cxf-rt-bindings-soap:2.1.1,0.2933355
org.apache.cxf:cxf-tools-validator:2.1.1,0.2933355
org.geotools:gt-coverage:2.7.1,0.293276
org.glassfish.orb:orb-connector:3.1-b35,0.2932165
org.glassfish.cluster:cluster-admin:3.1-b35,0.2932165
org.glassfish.orb:orb-connector:3.2-b01,0.2932165
org.glassfish.cluster:cluster-admin:3.2-b01,0.2932165
org.glassfish:javax.enterprise.deploy:3.1-b41,0.293174
org.ow2.util:util-event-impl:1.0.23,0.2931315
org.glassfish:javax.servlet.jsp:3.1-b06,0.2930975
net.sf.ehcache:ehcache-core:2.4.3,0.2930805
org.glassfish:javax.servlet.jsp:3.0-b74b,0.293038
org.apache.maven:maven-settings:2.0.4,0.292987
org.apache.maven:maven-model:2.0.4,0.292987
org.jclouds:jclouds-scriptbuilder:1.5.0-beta.3,0.292987
org.jclouds:jclouds-core:1.5.0-beta.3,0.292987
org.neo4j:neo4j-kernel:1.7.2,0.292987
net.sf.apt-jelly:apt-jelly-core:2.5,0.29297
org.ow2.util:util-xml:1.0-M3,0.29297
org.ow2.util:util-pool-api:1.0-M3,0.29297
org.jumpmind.symmetric:symmetric-db:3.0.10,0.29297
net.liftweb:lift-widgets:1.1-M3,0.29297
org.atmosphere:atmosphere-jersey:1.0.0.beta4,0.29297
org.apache.maven.continuum:continuum-model:1.1-beta-4,0.29297
org.glassfish.admin:config-api:3.1-b21,0.29297
org.ow2.jonas:jonas-deployment:5.1.0-RC3,0.29297
org.ow2.util:util-ee-deploy-impl:1.0.18,0.29297
org.glassfish.security:ejb.security:3.2-b02,0.29297
org.springframework:org.springframework.core:3.0.0.M3,0.29297
org.glassfish.security:security:3.1-b07,0.29297
org.glassfish.admin:config-api:3.1-b07,0.29297
org.apache.yoko:yoko-rmi-spec:1.0,0.29297
org.kuali.student.common:ks-common-util:1.2-M2,0.29297
org.codehaus.jackson:jackson-core-asl:1.5.0,0.29297
org.jclouds.api:cloudwatch:1.4.0,0.29297
org.scala-tools.testing:specs:1.5.0,0.29297
org.apache.tuscany.sca:tuscany-contribution-xml:1.6,0.29297
org.geotools:gt-referencing:2.6.3,0.29297
org.jamon:jamon-api:2.3.0,0.29297
org.ow2.util:util-plan-repository-api:1.0.24,0.29297
org.ow2.util:util-i18n:1.0.24,0.29297
org.apache.openjpa:openjpa-lib:2.0.1,0.29297
org.ow2.util:util-url:1.0.26,0.29297
org.ow2.util:util-ee-deploy-impl:1.0.26,0.29297
org.glassfish:osgi-javaee-base:3.1-b40,0.29297
org.jclouds.api:cloudwatch:1.3.2,0.29297
org.jclouds.provider:cloudloadbalancers-us:1.3.2,0.29297
org.eclipse.jetty:jetty-security:7.4.0.RC0,0.29297
org.chromattic:chromattic.common:1.0.5,0.29297
org.ow2.cmi:cmi-core-common:2.2.1,0.29297
org.jboss.resteasy:resteasy-jettison-provider:2.2.2.GA,0.29297
org.apache.lucene:lucene-memory:2.9.0,0.29297
org.apache.xmlrpc:xmlrpc-common:3.1.2,0.29297
com.sun.enterprise:hk2-core:1.1.3,0.292953
com.mysema.querydsl:querydsl-core:1.0.8,0.292953
jfree:jcommon:1.0.0,0.2929445
javax.faces:shale-remoting:1.1.0-swdp-b,0.292902
com.jcraft:jsch:0.1.23,0.292868
org.ow2.util:util-ee-event:1.0.29,0.292817
org.apache.tomcat:servlet-api:6.0.20,0.292783
com.sun.enterprise:config:0.4.17,0.2927405
org.glassfish.common:common-util:3.0.1-b08,0.292732
com.sun.enterprise:osgi-main:1.1.0,0.2927235
org.ow2.util:util-ee-metadata-war-impl:1.0.19,0.292715
org.ow2.util:util-ee-metadata-car-api:1.0.19,0.292715
org.ow2.util:util-ee-metadata-car-impl:1.0.19,0.292715
org.ow2.util:util-file:1.0.26,0.2926725
org.glassfish.packager:glassfish-hk2:3.1-b14,0.29263
org.glassfish.packager:glassfish-hk2:3.0.1-b16,0.2926045
org.glassfish.packager:glassfish-hk2:3.0.1-b08,0.292596
org.glassfish.packager:glassfish-hk2:3.0.1-b15,0.292596
org.ow2.util:util-deployment-impl:1.0.4,0.2925875
org.ow2.util:util-i18n:1.0.26,0.2925705
org.glassfish.packager:glassfish-hk2:3.0-b71,0.2925535
org.glassfish.packager:glassfish-hk2:3.1-b05,0.2925535
org.glassfish.packager:glassfish-hk2:3.0.1-b06,0.292545
org.glassfish.packager:glassfish-hk2:3.0.1-b11,0.292545
org.glassfish.transaction:transaction-internal-api:3.1-b23,0.292528
org.glassfish.admin:backup:3.1-b30,0.2924855
org.glassfish.security:inmemory.jacc.provider:3.1-b30,0.2924855
org.glassfish.packager:glassfish-grizzly-full:3.1-b30,0.2924855
org.apache.tuscany.sca:tuscany-monitor:1.4,0.292477
org.glassfish.common:stats77:3.1.1,0.292477
org.glassfish:javax.enterprise.deploy:3.1.1,0.292477
org.sonatype.plexus:plexus-cipher:1.6,0.292443
